Hou Yifan	2676	2015.06.30	E16	43rd GM 2015		2015.06.27			64	1/2-1/2	3.1	Dortmund GER		Nisipeanu,LD	2654		twic1078.pgn	E16
Nepomniachtchi,I	2720	2015.06.30	A05	43rd GM 2015		2015.06.27			108	1-0	3.2	Dortmund GER		Kramnik,V	2783		twic1078.pgn	A05
Naiditsch,A	2722	2015.06.30	D37	43rd GM 2015		2015.06.27			71	0-1	3.3	Dortmund GER		So,W	2778		twic1078.pgn	D37
Caruana,F	2805	2015.06.30	A04	43rd GM 2015		2015.06.27			99	0-1	3.4	Dortmund GER		Meier,Geo	2654		twic1078.pgn	A04
Nisipeanu,LD	2654	2015.07.01	B12	43rd GM 2015		2015.06.27			149	1/2-1/2	4.1	Dortmund GER		Nepomniachtchi,I	2720		twic1078.pgn	B12
Kramnik,V	2783	2015.07.01	C67	43rd GM 2015		2015.06.27			107	0-1	4.2	Dortmund GER		Meier,Geo	2654		twic1078.pgn	C67
So,W	2778	2015.07.01	B19	43rd GM 2015		2015.06.27			79	1/2-1/2	4.3	Dortmund GER		Hou Yifan	2676		twic1078.pgn	B19
Naiditsch,A	2722	2015.07.01	E04	43rd GM 2015		2015.06.27			80	1-0	4.4	Dortmund GER		Caruana,F	2805		twic1078.pgn	E04
Meier,Geo	2654	2015.07.03	E42	43rd GM 2015		2015.06.27			82	1/2-1/2	5.1	Dortmund GER		Nisipeanu,LD	2654		twic1078.pgn	E42
Caruana,F	2805	2015.07.03	D78	43rd GM 2015		2015.06.27			75	0-1	5.2	Dortmund GER		Kramnik,V	2783		twic1078.pgn	D78
Nepomniachtchi,I	2720	2015.07.03	E60	43rd GM 2015		2015.06.27			96	1-0	5.3	Dortmund GER		So,W	2778		twic1078.pgn	E60
Hou Yifan	2676	2015.07.03	E48	43rd GM 2015		2015.06.27			126	1/2-1/2	5.4	Dortmund GER		Naiditsch,A	2722		twic1078.pgn	E48
Hou Yifan	2676	2015.07.04	D31	43rd GM 2015		2015.06.27			76	1-0	6.1	Dortmund GER		Caruana,F	2805		twic1078.pgn	D31
Nisipeanu,LD	2654	2015.07.04	A13	43rd GM 2015		2015.06.27			164	1/2-1/2	6.2	Dortmund GER		Kramnik,V	2783		twic1078.pgn	A13
Naiditsch,A	2722	2015.07.04	D36	43rd GM 2015		2015.06.27			134	1-0	6.3	Dortmund GER		Nepomniachtchi,I	2720		twic1078.pgn	D36
So,W	2778	2015.07.04	D11	43rd GM 2015		2015.06.27			84	1/2-1/2	6.4	Dortmund GER		Meier,Geo	2654		twic1078.pgn	D11
Caruana,F	2805	2015.07.05	C52	43rd GM 2015		2015.06.27			59	0-1	7.1	Dortmund GER		Nisipeanu,LD	2654		twic1078.pgn	C52
Kramnik,V	2783	2015.07.05	C67	43rd GM 2015		2015.06.27			150	1-0	7.2	Dortmund GER		So,W	2778		twic1078.pgn	C67
Nepomniachtchi,I	2720	2015.07.05	B92	43rd GM 2015		2015.06.27			124	1/2-1/2	7.3	Dortmund GER		Hou Yifan	2676		twic1078.pgn	B92
Meier,Geo	2654	2015.07.05	E20	43rd GM 2015		2015.06.27			152	1/2-1/2	7.4	Dortmund GER		Naiditsch,A	2722		twic1078.pgn	E20
Majhi,Ankit	2136	2015.06.30	E84	Helmut-Kohls-Turnier 2015		2015.06.27			84	1-0	4.1	Dortmund GER		Vereggen,L	2307		twic1078.pgn	E84
Holtel,Jasper	2044	2015.06.30	D70	Helmut-Kohls-Turnier 2015		2015.06.27			61	0-1	4.2	Dortmund GER		Lenaerts,L	2217		twic1078.pgn	D70
Sherif,Amina	1929	2015.06.30	B06	Helmut-Kohls-Turnier 2015		2015.06.27			81	1/2-1/2	4.3	Dortmund GER		Hecht,C	2259		twic1078.pgn	B06
Xu,X	2117	2015.06.30	B34	Helmut-Kohls-Turnier 2015		2015.06.27			39	1/2-1/2	4.4	Dortmund GER		Ramien,David	2069		twic1078.pgn	B34
Fluechter,Gregor	2201	2015.06.30	B96	Helmut-Kohls-Turnier 2015		2015.06.27			49	0-1	4.5	Dortmund GER		Bjerre,Jonas	2083		twic1078.pgn	B96
Vereggen,L	2307	2015.07.01	B22	Helmut-Kohls-Turnier 2015		2015.06.27			54	1/2-1/2	5.1	Dortmund GER		Fluechter,Gregor	2201		twic1078.pgn	B22
Bjerre,Jonas	2083	2015.07.01	B40	Helmut-Kohls-Turnier 2015		2015.06.27			74	1-0	5.2	Dortmund GER		Xu,X	2117		twic1078.pgn	B40
Ramien,David	2069	2015.07.01	C64	Helmut-Kohls-Turnier 2015		2015.06.27			73	0-1	5.3	Dortmund GER		Sherif,Amina	1929		twic1078.pgn	C64
Hecht,C	2259	2015.07.01	B47	Helmut-Kohls-Turnier 2015		2015.06.27			42	1/2-1/2	5.4	Dortmund GER		Holtel,Jasper	2044		twic1078.pgn	B47
Lenaerts,L	2217	2015.07.01	C60	Helmut-Kohls-Turnier 2015		2015.06.27			45	1/2-1/2	5.5	Dortmund GER		Majhi,Ankit	2136		twic1078.pgn	C60
Lenaerts,L	2217	2015.07.02	D11	Helmut-Kohls-Turnier 2015		2015.06.27			48	1/2-1/2	6.1	Dortmund GER		Vereggen,L	2307		twic1078.pgn	D11
Majhi,Ankit	2136	2015.07.02	B94	Helmut-Kohls-Turnier 2015		2015.06.27			107	0-1	6.2	Dortmund GER		Hecht,C	2259		twic1078.pgn	B94
Holtel,Jasper	2044	2015.07.02	B50	Helmut-Kohls-Turnier 2015		2015.06.27			38	1/2-1/2	6.3	Dortmund GER		Ramien,David	2069		twic1078.pgn	B50
Sherif,Amina	1929	2015.07.02	B01	Helmut-Kohls-Turnier 2015		2015.06.27			82	1-0	6.4	Dortmund GER		Bjerre,Jonas	2083		twic1078.pgn	B01
Xu,X	2117	2015.07.02	B76	Helmut-Kohls-Turnier 2015		2015.06.27			48	1/2-1/2	6.5	Dortmund GER		Fluechter,Gregor	2201		twic1078.pgn	B76
Vereggen,L	2307	2015.07.03	B06	Helmut-Kohls-Turnier 2015		2015.06.27			16	1/2-1/2	7.1	Dortmund GER		Xu,X	2117		twic1078.pgn	B06
Fluechter,Gregor	2201	2015.07.03	B91	Helmut-Kohls-Turnier 2015		2015.06.27			107	0-1	7.2	Dortmund GER		Sherif,Amina	1929		twic1078.pgn	B91
Bjerre,Jonas	2083	2015.07.03	B21	Helmut-Kohls-Turnier 2015		2015.06.27			111	0-1	7.3	Dortmund GER		Holtel,Jasper	2044		twic1078.pgn	B22
Ramien,David	2069	2015.07.03	C64	Helmut-Kohls-Turnier 2015		2015.06.27			68	1-0	7.4	Dortmund GER		Majhi,Ankit	2136		twic1078.pgn	C64
Hecht,C	2259	2015.07.03	D70	Helmut-Kohls-Turnier 2015		2015.06.27			118	1/2-1/2	7.5	Dortmund GER		Lenaerts,L	2217		twic1078.pgn	D70
Hecht,C	2259	2015.07.04	A46	Helmut-Kohls-Turnier 2015		2015.06.27			68	1-0	8.1	Dortmund GER		Vereggen,L	2307		twic1078.pgn	A46
Lenaerts,L	2217	2015.07.04	C45	Helmut-Kohls-Turnier 2015		2015.06.27			93	1/2-1/2	8.2	Dortmund GER		Ramien,David	2069		twic1078.pgn	C45
Majhi,Ankit	2136	2015.07.04	B94	Helmut-Kohls-Turnier 2015		2015.06.27			71	1/2-1/2	8.3	Dortmund GER		Bjerre,Jonas	2083		twic1078.pgn	B94
